Query,Expected Entity,Predicted Entity,Confidence
add the artist Pete Murray to my relaxing playlist,,music_item,0.9948534369468689
add the artist Pete Murray to my relaxing playlist,,movie_name,0.35056072473526
add the artist Pete Murray to my relaxing playlist,,playlist_owner,0.28998473286628723
add the artist Pete Murray to my relaxing playlist,artist,,0.0
add the artist Pete Murray to my relaxing playlist,playlist_owner,,0.0
add the artist Pete Murray to my relaxing playlist,playlist,,0.0
Add the artist mike to the Sexy as Folk playlist.,artist,music_item,0.9978969097137451
Add the artist mike to the Sexy as Folk playlist.,playlist,playlist,0.17127880454063416
Add the artist mike to the Sexy as Folk playlist.,,playlist,0.49205848574638367
Add the artist mike to the Sexy as Folk playlist.,music_item,,0.0
I'd like to have this track onto my Classical Relaxations playlist.,,music_item,0.9954244494438171
I'd like to have this track onto my Classical Relaxations playlist.,,playlist_owner,0.9507778286933899
I'd like to have this track onto my Classical Relaxations playlist.,,album,0.341362863779068
I'd like to have this track onto my Classical Relaxations playlist.,music_item,,0.0
I'd like to have this track onto my Classical Relaxations playlist.,playlist_owner,,0.0
I'd like to have this track onto my Classical Relaxations playlist.,playlist,,0.0
Put Vandemataram Srinivas's track onto HipHop Hot 50.,,object_name,0.1277371197938919
Put Vandemataram Srinivas's track onto HipHop Hot 50.,,music_item,0.9977099895477295
Put Vandemataram Srinivas's track onto HipHop Hot 50.,playlist,object_name,0.32623109221458435
Put Vandemataram Srinivas's track onto HipHop Hot 50.,,best_rating,0.357730895280838
Put Vandemataram Srinivas's track onto HipHop Hot 50.,artist,,0.0
add abacab to beryl's party on fridays playlist,artist,,0.0
add abacab to beryl's party on fridays playlist,music_item,,0.0
add abacab to beryl's party on fridays playlist,playlist,,0.0
Add this artist to Showstopper Being Mary Jane,,music_item,0.9976263642311096
Add this artist to Showstopper Being Mary Jane,,movie_name,0.7413216829299927
Add this artist to Showstopper Being Mary Jane,,artist,0.4959578216075897
Add this artist to Showstopper Being Mary Jane,,playlist,0.46532079577445984
Add this artist to Showstopper Being Mary Jane,entity_name,,0.0
Add this artist to Showstopper Being Mary Jane,playlist,,0.0
A Very Cellular Song needs to be added to my masters of metal playlist,,object_name,0.21320703625679016
A Very Cellular Song needs to be added to my masters of metal playlist,,music_item,0.9888333082199097
A Very Cellular Song needs to be added to my masters of metal playlist,,playlist_owner,0.34584397077560425
A Very Cellular Song needs to be added to my masters of metal playlist,,playlist,0.7965364456176758
A Very Cellular Song needs to be added to my masters of metal playlist,artist,,0.0
A Very Cellular Song needs to be added to my masters of metal playlist,music_item,,0.0
A Very Cellular Song needs to be added to my masters of metal playlist,playlist,,0.0
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,,artist,0.310447096824646
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,,music_item,0.9977023005485535
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,,playlist_owner,0.8710083365440369
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,,country,0.2713366150856018
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,,country,0.22328336536884308
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,music_item,,0.0
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist.,playlist,,0.0
